Node,PageRank,Degree,NORMALIZE,,,,,,,,,,
498,2.75E-04,106,2.658642267,,,,,,106,,,,
499,4.12E-04,106,2.658642267,,,,,,106,,,,
500,1.24E-04,106,2.658642267,,,,,,106,,,,
501,5.68E-05,106,2.658642267,,,,,,106,,,,
502,1.71E-04,106,2.658642267,,,,,,106,,,,
503,2.43E-05,105,2.630942171,,,,,,105,,,,
504,2.87E-04,105,2.630942171,,,,,,105,,,,
505,1.33E-04,105,2.630942171,,,,,,105,,,,
506,4.76E-05,105,2.630942171,,,,,,105,,,,
507,8.06E-05,105,2.630942171,,,,,,105,,,,
508,2.25E-04,105,2.630942171,,,,,,105,,,,
509,1.78E-04,105,2.630942171,,,,,,105,,,,
510,2.25E-04,105,2.630942171,,,,,,105,,,,
511,6.84E-05,105,2.630942171,,,,,,105,,,,
512,1.55E-04,105,2.630942171,,,,,,105,,,,
513,1.47E-04,105,2.630942171,,,,,,105,,,,
514,5.47E-06,104,2.603242075,,,,,,104,,,,
515,1.09E-04,104,2.603242075,,,,,,104,,,,
516,0.001115381,104,2.603242075,,,,,,104,,,,
517,7.61E-05,104,2.603242075,,,,,,104,,,,
518,7.28E-05,104,2.603242075,,,,,,104,,,,
519,2.75E-04,104,2.603242075,,,,,,104,,,,
520,9.93E-04,104,2.603242075,,,,,,104,,,,
521,1.54E-04,103,2.575541979,,,,,,103,,,,
522,9.18E-05,103,2.575541979,,,,,,103,,,,
523,1.71E-04,103,2.575541979,,,,,,103,,,,
524,5.02E-05,103,2.575541979,,,,,,103,,,,
525,3.48E-04,103,2.575541979,,,,,,103,,,,
526,4.80E-04,103,2.575541979,,,,,,103,,,,
527,1.45E-04,103,2.575541979,,,,,,103,,,,
528,4.50E-04,102,2.547841882,,,,,,102,,,,
529,3.84E-05,102,2.547841882,,,,,,102,,,,
530,0.001150213,102,2.547841882,,,,,,102,,,,
531,1.63E-04,102,2.547841882,,,,,,102,,,,
532,5.83E-05,102,2.547841882,,,,,,102,,,,
533,2.45E-04,102,2.547841882,,,,,,102,,,,
534,2.68E-05,101,2.520141786,,,,,,101,,,,
535,7.07E-05,101,2.520141786,,,,,,101,,,,
536,5.51E-05,101,2.520141786,,,,,,101,,,,
537,9.97E-05,101,2.520141786,,,,,,101,,,,
538,1.07E-04,101,2.520141786,,,,,,101,,,,
539,4.35E-04,101,2.520141786,,,,,,101,,,,
540,8.34E-05,101,2.520141786,,,,,,101,,,,
541,5.41E-05,100,2.49244169,,,,,,100,,,,
542,8.63E-05,100,2.49244169,,,,,,100,,,,
543,0.001509731,100,2.49244169,,,,,,100,,,,
544,1.01E-04,100,2.49244169,,,,,,100,,,,
545,1.06E-04,100,2.49244169,,,,,,100,,,,
546,1.02E-04,100,2.49244169,,,,,,100,,,,
547,9.11E-05,100,2.49244169,,,,,,100,,,,
548,5.98E-05,100,2.49244169,,,,,,100,,,,
549,3.27E-04,100,2.49244169,,,,,,100,,,,
550,1.89E-04,99,2.464741594,,,,,,99,,,,
551,3.55E-04,99,2.464741594,,,,,,99,,,,
552,5.34E-05,99,2.464741594,,,,,,99,,,,
553,4.01E-05,99,2.464741594,,,,,,99,,,,
554,8.18E-04,99,2.464741594,,,,,,99,,,,
555,6.83E-05,99,2.464741594,,,,,,99,,,,
556,2.32E-04,99,2.464741594,,,,,,99,,,,
557,1.03E-04,98,2.437041497,,,,,,98,,,,
558,1.22E-04,98,2.437041497,,,,,,98,,,,
559,1.42E-04,98,2.437041497,,,,,,98,,,,
560,3.04E-04,98,2.437041497,,,,,,98,,,,
561,8.23E-05,98,2.437041497,,,,,,98,,,,
562,3.19E-04,98,2.437041497,,,,,,98,,,,
563,2.37E-04,98,2.437041497,,,,,,98,,,,
564,2.86E-04,98,2.437041497,,,,,,98,,,,
565,2.01E-04,97,2.409341401,,,,,,97,,,,
566,0.002928209,97,2.409341401,,,,,,97,,,,
567,1.72E-05,97,2.409341401,,,,,,97,,,,
568,1.38E-04,97,2.409341401,,,,,,97,,,,
569,2.51E-05,96,2.381641305,,,,,,96,,,,
570,1.73E-04,96,2.381641305,,,,,,96,,,,
571,1.08E-05,96,2.381641305,,,,,,96,,,,
572,2.58E-04,96,2.381641305,,,,,,96,,,,
573,2.54E-04,96,2.381641305,,,,,,96,,,,
574,3.96E-05,96,2.381641305,,,,,,96,,,,
575,3.61E-04,96,2.381641305,,,,,,96,,,,
576,1.90E-04,96,2.381641305,,,,,,96,,,,
577,1.37E-04,95,2.353941209,,,,,,95,,,,
578,7.05E-05,95,2.353941209,,,,,,95,,,,
579,1.59E-04,95,2.353941209,,,,,,95,,,,
580,9.78E-05,95,2.353941209,,,,,,95,,,,
581,5.11E-04,95,2.353941209,,,,,,95,,,,
582,1.91E-04,94,2.326241112,,,,,,94,,,,
583,3.22E-05,94,2.326241112,,,,,,94,,,,
584,7.21E-05,94,2.326241112,,,,,,94,,,,
585,5.01E-04,94,2.326241112,,,,,,94,,,,
586,3.20E-04,94,2.326241112,,,,,,94,,,,
587,1.12E-04,94,2.326241112,,,,,,94,,,,
588,0.002954416,94,2.326241112,,,,,,94,,,,
589,9.42E-05,94,2.326241112,,,,,,94,,,,
590,6.86E-05,94,2.326241112,,,,,,94,,,,
591,2.15E-04,94,2.326241112,,,,,,94,,,,
592,4.22E-04,93,2.298541016,,,,,,93,,,,
593,3.24E-04,93,2.298541016,,,,,,93,,,,
594,9.19E-05,93,2.298541016,,,,,,93,,,,
595,1.82E-04,93,2.298541016,,,,,,93,,,,
596,3.37E-04,93,2.298541016,,,,,,93,,,,
597,1.76E-05,93,2.298541016,,,,,,93,,,,
598,2.95E-05,93,2.298541016,,,,,,93,,,,
599,1.83E-04,93,2.298541016,,,,,,93,,,,
600,2.16E-05,93,2.298541016,,,,,,93,,,,
601,2.26E-05,93,2.298541016,,,,,,93,,,,
602,1.03E-04,92,2.27084092,,,,,,92,,,,
603,1.87E-04,92,2.27084092,,,,,,92,,,,
604,1.79E-04,92,2.27084092,,,,,,92,,,,
605,5.47E-06,92,2.27084092,,,,,,92,,,,
606,5.49E-05,92,2.27084092,,,,,,92,,,,
607,6.43E-05,92,2.27084092,,,,,,92,,,,
608,3.73E-05,92,2.27084092,,,,,,92,,,,
609,1.49E-05,92,2.27084092,,,,,,92,,,,
610,6.99E-05,92,2.27084092,,,,,,92,,,,
611,1.22E-04,92,2.27084092,,,,,,92,,,,
612,8.18E-05,92,2.27084092,,,,,,92,,,,
613,0.001117492,91,2.243140824,,,,,,91,,,,
614,2.21E-04,91,2.243140824,,,,,,91,,,,
615,1.62E-04,91,2.243140824,,,,,,91,,,,
616,6.40E-05,91,2.243140824,,,,,,91,,,,
617,1.75E-05,91,2.243140824,,,,,,91,,,,
618,2.86E-05,91,2.243140824,,,,,,91,,,,
619,8.50E-06,91,2.243140824,,,,,,91,,,,
620,2.71E-04,90,2.215440728,,,,,,90,,,,
621,3.22E-04,90,2.215440728,,,,,,90,,,,
622,7.00E-05,90,2.215440728,,,,,,90,,,,
623,1.07E-04,90,2.215440728,,,,,,90,,,,
624,2.40E-04,90,2.215440728,,,,,,90,,,,
625,9.97E-05,90,2.215440728,,,,,,90,,,,
626,7.27E-05,90,2.215440728,,,,,,90,,,,
627,5.17E-05,90,2.215440728,,,,,,90,,,,
628,3.45E-05,90,2.215440728,,,,,,90,,,,
629,2.85E-05,90,2.215440728,,,,,,90,,,,
630,3.69E-05,90,2.215440728,,,,,,90,,,,
631,1.51E-04,89,2.187740631,,,,,,89,,,,
632,1.16E-04,89,2.187740631,,,,,,89,,,,
633,6.03E-05,89,2.187740631,,,,,,89,,,,
634,9.59E-06,89,2.187740631,,,,,,89,,,,
635,1.14E-04,89,2.187740631,,,,,,89,,,,
636,1.02E-04,89,2.187740631,,,,,,89,,,,
637,5.47E-06,89,2.187740631,,,,,,89,,,,
638,1.45E-04,88,2.160040535,,,,,,88,,,,
639,7.28E-04,88,2.160040535,,,,,,88,,,,
640,1.44E-04,88,2.160040535,,,,,,88,,,,
641,1.12E-04,88,2.160040535,,,,,,88,,,,
642,1.73E-04,88,2.160040535,,,,,,88,,,,
643,2.98E-05,88,2.160040535,,,,,,88,,,,
644,9.32E-05,88,2.160040535,,,,,,88,,,,
645,2.48E-04,88,2.160040535,,,,,,88,,,,
646,2.36E-05,88,2.160040535,,,,,,88,,,,
647,0.001485491,87,2.132340439,,,,,,87,,,,
648,1.37E-05,87,2.132340439,,,,,,87,,,,
649,1.54E-05,87,2.132340439,,,,,,87,,,,
650,3.30E-05,87,2.132340439,,,,,,87,,,,
651,1.30E-04,87,2.132340439,,,,,,87,,,,
652,0.001028337,87,2.132340439,,,,,,87,,,,
653,2.24E-04,87,2.132340439,,,,,,87,,,,
654,6.04E-05,87,2.132340439,,,,,,87,,,,
655,5.98E-05,86,2.104640343,,,,,,86,,,,
656,1.10E-04,86,2.104640343,,,,,,86,,,,
657,5.99E-05,86,2.104640343,,,,,,86,,,,
658,1.70E-04,86,2.104640343,,,,,,86,,,,
659,4.81E-04,86,2.104640343,,,,,,86,,,,
660,3.42E-05,86,2.104640343,,,,,,86,,,,
661,8.84E-05,86,2.104640343,,,,,,86,,,,
662,1.96E-04,86,2.104640343,,,,,,86,,,,
663,3.48E-05,86,2.104640343,,,,,,86,,,,
664,2.79E-04,86,2.104640343,,,,,,86,,,,
665,4.53E-05,86,2.104640343,,,,,,86,,,,
666,3.08E-04,86,2.104640343,,,,,,86,,,,
667,7.08E-05,86,2.104640343,,,,,,86,,,,
668,8.93E-05,86,2.104640343,,,,,,86,,,,
669,3.14E-05,85,2.076940246,,,,,,85,,,,
670,1.13E-04,85,2.076940246,,,,,,85,,,,
671,1.51E-05,85,2.076940246,,,,,,85,,,,
672,3.44E-04,85,2.076940246,,,,,,85,,,,
673,1.13E-04,85,2.076940246,,,,,,85,,,,
674,2.25E-04,85,2.076940246,,,,,,85,,,,
675,2.15E-04,85,2.076940246,,,,,,85,,,,
676,3.77E-04,85,2.076940246,,,,,,85,,,,
677,2.31E-04,85,2.076940246,,,,,,85,,,,
678,3.44E-04,84,2.04924015,,,,,,84,,,,
679,2.08E-05,84,2.04924015,,,,,,84,,,,
680,5.65E-05,84,2.04924015,,,,,,84,,,,
681,2.31E-04,84,2.04924015,,,,,,84,,,,
682,4.63E-05,84,2.04924015,,,,,,84,,,,
683,5.47E-06,84,2.04924015,,,,,,84,,,,
684,2.25E-04,84,2.04924015,,,,,,84,,,,
685,1.71E-04,84,2.04924015,,,,,,84,,,,
686,5.53E-04,84,2.04924015,,,,,,84,,,,
687,1.49E-04,84,2.04924015,,,,,,84,,,,
688,1.93E-04,84,2.04924015,,,,,,84,,,,
689,1.70E-05,84,2.04924015,,,,,,84,,,,
690,3.31E-05,84,2.04924015,,,,,,84,,,,
691,8.20E-05,84,2.04924015,,,,,,84,,,,
692,2.70E-04,84,2.04924015,,,,,,84,,,,
693,2.08E-05,84,2.04924015,,,,,,84,,,,
694,4.41E-04,84,2.04924015,,,,,,84,,,,
695,3.38E-05,83,2.021540054,,,,,,83,,,,
696,1.23E-04,83,2.021540054,,,,,,83,,,,
697,5.47E-06,83,2.021540054,,,,,,83,,,,
698,1.24E-05,83,2.021540054,,,,,,83,,,,
699,3.86E-05,83,2.021540054,,,,,,83,,,,
700,3.64E-04,82,1.993839958,,,,,,82,,,,
701,1.36E-05,82,1.993839958,,,,,,82,,,,
702,1.36E-05,82,1.993839958,,,,,,82,,,,
703,9.63E-05,82,1.993839958,,,,,,82,,,,
704,1.38E-04,82,1.993839958,,,,,,82,,,,
705,3.55E-05,82,1.993839958,,,,,,82,,,,
706,4.26E-05,82,1.993839958,,,,,,82,,,,
707,2.33E-04,82,1.993839958,,,,,,82,,,,
708,5.56E-05,82,1.993839958,,,,,,82,,,,
709,5.31E-05,81,1.966139861,,,,,,81,,,,
710,2.13E-05,81,1.966139861,,,,,,81,,,,
711,7.41E-05,81,1.966139861,,,,,,81,,,,
712,1.71E-04,81,1.966139861,,,,,,81,,,,
713,2.45E-05,81,1.966139861,,,,,,81,,,,
714,2.47E-04,81,1.966139861,,,,,,81,,,,
715,1.73E-04,81,1.966139861,,,,,,81,,,,
716,3.89E-04,81,1.966139861,,,,,,81,,,,
717,5.47E-06,81,1.966139861,,,,,,81,,,,
718,2.13E-05,81,1.966139861,,,,,,81,,,,
719,1.87E-04,81,1.966139861,,,,,,81,,,,
720,3.96E-05,81,1.966139861,,,,,,81,,,,
721,5.17E-05,81,1.966139861,,,,,,81,,,,
722,1.21E-05,81,1.966139861,,,,,,81,,,,
723,3.92E-04,81,1.966139861,,,,,,81,,,,
724,1.60E-04,81,1.966139861,,,,,,81,,,,
725,8.94E-06,81,1.966139861,,,,,,81,,,,
726,1.08E-04,81,1.966139861,,,,,,81,,,,
727,9.40E-05,81,1.966139861,,,,,,81,,,,
728,6.77E-06,81,1.966139861,,,,,,81,,,,
729,3.51E-05,80,1.938439765,,,,,,80,,,,
730,1.28E-04,80,1.938439765,,,,,,80,,,,
731,3.02E-05,80,1.938439765,,,,,,80,,,,
732,4.43E-05,80,1.938439765,,,,,,80,,,,
733,3.92E-05,80,1.938439765,,,,,,80,,,,
734,0.001405645,80,1.938439765,,,,,,80,,,,
735,1.07E-04,80,1.938439765,,,,,,80,,,,
736,2.10E-04,80,1.938439765,,,,,,80,,,,
737,5.11E-05,80,1.938439765,,,,,,80,,,,
738,1.26E-05,80,1.938439765,,,,,,80,,,,
739,3.69E-05,80,1.938439765,,,,,,80,,,,
740,1.50E-05,80,1.938439765,,,,,,80,,,,
741,6.17E-05,80,1.938439765,,,,,,80,,,,
742,7.69E-05,80,1.938439765,,,,,,80,,,,
743,2.61E-05,79,1.910739669,,,,,,79,,,,
744,1.34E-04,79,1.910739669,,,,,,79,,,,
745,1.86E-04,79,1.910739669,,,,,,79,,,,
746,2.10E-05,79,1.910739669,,,,,,79,,,,
747,3.49E-05,79,1.910739669,,,,,,79,,,,
748,8.09E-06,79,1.910739669,,,,,,79,,,,
749,8.53E-05,79,1.910739669,,,,,,79,,,,
750,1.34E-05,79,1.910739669,,,,,,79,,,,
751,1.27E-04,79,1.910739669,,,,,,79,,,,
752,1.15E-04,78,1.883039573,,,,,,78,,,,
753,8.70E-05,78,1.883039573,,,,,,78,,,,
754,7.49E-05,78,1.883039573,,,,,,78,,,,
755,3.24E-05,78,1.883039573,,,,,,78,,,,
756,4.36E-05,78,1.883039573,,,,,,78,,,,
757,1.36E-05,78,1.883039573,,,,,,78,,,,
758,8.70E-05,78,1.883039573,,,,,,78,,,,
759,2.50E-05,78,1.883039573,,,,,,78,,,,
760,5.32E-05,78,1.883039573,,,,,,78,,,,
761,1.26E-05,77,1.855339476,,,,,,77,,,,
762,2.01E-04,77,1.855339476,,,,,,77,,,,
763,1.74E-05,77,1.855339476,,,,,,77,,,,
764,8.04E-05,77,1.855339476,,,,,,77,,,,
765,1.78E-05,77,1.855339476,,,,,,77,,,,
766,1.08E-04,77,1.855339476,,,,,,77,,,,
767,2.00E-05,77,1.855339476,,,,,,77,,,,
768,6.87E-05,77,1.855339476,,,,,,77,,,,
769,1.04E-04,77,1.855339476,,,,,,77,,,,
770,1.38E-04,77,1.855339476,,,,,,77,,,,
771,1.83E-04,77,1.855339476,,,,,,77,,,,
772,1.70E-04,77,1.855339476,,,,,,77,,,,
773,1.82E-04,77,1.855339476,,,,,,77,,,,
774,3.58E-05,76,1.82763938,,,,,,76,,,,
775,8.34E-05,76,1.82763938,,,,,,76,,,,
776,4.03E-05,76,1.82763938,,,,,,76,,,,
777,1.43E-05,76,1.82763938,,,,,,76,,,,
778,7.15E-05,76,1.82763938,,,,,,76,,,,
779,1.71E-04,76,1.82763938,,,,,,76,,,,
780,3.54E-04,76,1.82763938,,,,,,76,,,,
781,1.56E-05,76,1.82763938,,,,,,76,,,,
782,1.09E-04,76,1.82763938,,,,,,76,,,,
783,7.61E-05,76,1.82763938,,,,,,76,,,,
784,4.03E-05,76,1.82763938,,,,,,76,,,,
785,7.98E-05,76,1.82763938,,,,,,76,,,,
786,1.08E-04,75,1.799939284,,,,,,75,,,,
787,2.47E-04,75,1.799939284,,,,,,75,,,,
788,4.23E-05,75,1.799939284,,,,,,75,,,,
789,6.15E-05,75,1.799939284,,,,,,75,,,,
790,6.85E-06,75,1.799939284,,,,,,75,,,,
791,4.98E-05,75,1.799939284,,,,,,75,,,,
792,1.18E-04,75,1.799939284,,,,,,75,,,,
793,2.50E-05,75,1.799939284,,,,,,75,,,,
794,2.48E-04,75,1.799939284,,,,,,75,,,,
795,4.50E-05,75,1.799939284,,,,,,75,,,,
796,1.70E-04,75,1.799939284,,,,,,75,,,,
797,1.64E-04,75,1.799939284,,,,,,75,,,,
798,1.05E-04,75,1.799939284,,,,,,75,,,,
799,5.26E-05,75,1.799939284,,,,,,75,,,,
800,5.49E-05,75,1.799939284,,,,,,75,,,,
801,4.43E-05,75,1.799939284,,,,,,75,,,,
802,7.45E-04,75,1.799939284,,,,,,75,,,,
803,1.55E-04,75,1.799939284,,,,,,75,,,,
804,3.58E-04,75,1.799939284,,,,,,75,,,,
805,1.02E-04,74,1.772239188,,,,,,74,,,,
806,1.06E-05,74,1.772239188,,,,,,74,,,,
807,6.22E-05,74,1.772239188,,,,,,74,,,,
808,1.36E-04,74,1.772239188,,,,,,74,,,,
809,1.14E-05,74,1.772239188,,,,,,74,,,,
810,1.14E-05,74,1.772239188,,,,,,74,,,,
811,3.20E-05,74,1.772239188,,,,,,74,,,,
812,8.18E-05,74,1.772239188,,,,,,74,,,,
813,1.20E-04,74,1.772239188,,,,,,74,,,,
814,5.20E-05,74,1.772239188,,,,,,74,,,,
815,5.12E-04,74,1.772239188,,,,,,74,,,,
816,1.96E-04,74,1.772239188,,,,,,74,,,,
817,7.50E-05,74,1.772239188,,,,,,74,,,,
818,5.93E-05,74,1.772239188,,,,,,74,,,,
819,1.17E-04,74,1.772239188,,,,,,74,,,,
820,1.16E-04,74,1.772239188,,,,,,74,,,,
821,2.06E-05,74,1.772239188,,,,,,74,,,,
822,3.22E-04,74,1.772239188,,,,,,74,,,,
823,0.002023146,74,1.772239188,,,,,,74,,,,
824,2.39E-04,74,1.772239188,,,,,,74,,,,
825,2.61E-05,73,1.744539091,,,,,,73,,,,
826,1.54E-05,73,1.744539091,,,,,,73,,,,
827,1.54E-05,73,1.744539091,,,,,,73,,,,
828,1.70E-04,73,1.744539091,,,,,,73,,,,
829,7.11E-05,73,1.744539091,,,,,,73,,,,
830,1.40E-04,73,1.744539091,,,,,,73,,,,
831,1.09E-05,73,1.744539091,,,,,,73,,,,
832,6.87E-06,73,1.744539091,,,,,,73,,,,
833,4.19E-05,73,1.744539091,,,,,,73,,,,
834,1.79E-05,73,1.744539091,,,,,,73,,,,
835,2.54E-05,73,1.744539091,,,,,,73,,,,
836,6.56E-05,73,1.744539091,,,,,,73,,,,
837,8.55E-05,73,1.744539091,,,,,,73,,,,
838,6.68E-05,73,1.744539091,,,,,,73,,,,
839,1.39E-04,73,1.744539091,,,,,,73,,,,
840,1.31E-05,73,1.744539091,,,,,,73,,,,
841,1.43E-05,73,1.744539091,,,,,,73,,,,
842,2.11E-04,73,1.744539091,,,,,,73,,,,
843,5.47E-06,73,1.744539091,,,,,,73,,,,
844,1.26E-05,72,1.716838995,,,,,,72,,,,
845,9.34E-05,72,1.716838995,,,,,,72,,,,
846,6.89E-06,72,1.716838995,,,,,,72,,,,
847,1.40E-05,72,1.716838995,,,,,,72,,,,
848,1.40E-05,72,1.716838995,,,,,,72,,,,
849,5.47E-06,72,1.716838995,,,,,,72,,,,
850,1.48E-05,72,1.716838995,,,,,,72,,,,
851,0.001409753,72,1.716838995,,,,,,72,,,,
852,1.92E-04,72,1.716838995,,,,,,72,,,,
853,1.21E-04,72,1.716838995,,,,,,72,,,,
854,1.45E-05,72,1.716838995,,,,,,72,,,,
855,2.32E-05,72,1.716838995,,,,,,72,,,,
856,9.56E-06,72,1.716838995,,,,,,72,,,,
857,9.56E-06,72,1.716838995,,,,,,72,,,,
858,1.56E-05,72,1.716838995,,,,,,72,,,,
859,9.60E-05,72,1.716838995,,,,,,72,,,,
860,7.43E-05,72,1.716838995,,,,,,72,,,,
861,1.83E-04,72,1.716838995,,,,,,72,,,,
862,4.97E-05,72,1.716838995,,,,,,72,,,,
863,1.16E-04,72,1.716838995,,,,,,72,,,,
864,5.72E-05,71,1.689138899,,,,,,71,,,,
865,1.19E-04,71,1.689138899,,,,,,71,,,,
866,1.04E-04,71,1.689138899,,,,,,71,,,,
867,3.89E-05,71,1.689138899,,,,,,71,,,,
868,1.41E-05,71,1.689138899,,,,,,71,,,,
869,1.17E-04,71,1.689138899,,,,,,71,,,,
870,8.34E-05,71,1.689138899,,,,,,71,,,,
871,1.29E-04,71,1.689138899,,,,,,71,,,,
872,4.21E-05,71,1.689138899,,,,,,71,,,,
873,1.05E-04,71,1.689138899,,,,,,71,,,,
874,8.81E-05,71,1.689138899,,,,,,71,,,,
875,2.94E-04,71,1.689138899,,,,,,71,,,,
876,3.06E-04,70,1.661438803,,,,,,70,,,,
877,1.37E-05,70,1.661438803,,,,,,70,,,,
878,7.90E-04,70,1.661438803,,,,,,70,,,,
879,2.58E-04,70,1.661438803,,,,,,70,,,,
880,3.71E-04,70,1.661438803,,,,,,70,,,,
881,3.37E-05,70,1.661438803,,,,,,70,,,,
882,9.81E-05,70,1.661438803,,,,,,70,,,,
883,4.95E-05,70,1.661438803,,,,,,70,,,,
884,2.77E-04,70,1.661438803,,,,,,70,,,,
885,1.31E-04,70,1.661438803,,,,,,70,,,,
886,1.69E-05,70,1.661438803,,,,,,70,,,,
887,0.001045144,70,1.661438803,,,,,,70,,,,
888,6.49E-05,70,1.661438803,,,,,,70,,,,
889,3.08E-04,70,1.661438803,,,,,,70,,,,
890,1.37E-04,69,1.633738706,,,,,,69,,,,
891,8.42E-05,69,1.633738706,,,,,,69,,,,
892,1.15E-04,69,1.633738706,,,,,,69,,,,
893,0.00221069,69,1.633738706,,,,,,69,,,,
894,3.60E-05,69,1.633738706,,,,,,69,,,,
895,7.28E-05,69,1.633738706,,,,,,69,,,,
896,6.98E-05,69,1.633738706,,,,,,69,,,,
897,6.63E-05,69,1.633738706,,,,,,69,,,,
898,9.94E-05,69,1.633738706,,,,,,69,,,,
899,4.40E-05,69,1.633738706,,,,,,69,,,,
900,4.29E-05,69,1.633738706,,,,,,69,,,,
901,5.19E-05,69,1.633738706,,,,,,69,,,,
902,7.61E-06,69,1.633738706,,,,,,69,,,,
903,4.74E-05,69,1.633738706,,,,,,69,,,,
904,1.99E-04,69,1.633738706,,,,,,69,,,,
905,6.11E-05,69,1.633738706,,,,,,69,,,,
906,6.39E-05,69,1.633738706,,,,,,69,,,,
907,1.24E-04,69,1.633738706,,,,,,69,,,,
908,1.07E-05,69,1.633738706,,,,,,69,,,,
909,3.61E-05,69,1.633738706,,,,,,69,,,,
910,3.78E-04,69,1.633738706,,,,,,69,,,,
911,1.48E-05,68,1.60603861,,,,,,68,,,,
912,1.48E-05,68,1.60603861,,,,,,68,,,,
913,3.28E-04,68,1.60603861,,,,,,68,,,,
914,8.35E-05,68,1.60603861,,,,,,68,,,,
915,8.40E-04,68,1.60603861,,,,,,68,,,,
916,1.69E-05,68,1.60603861,,,,,,68,,,,
917,1.28E-04,68,1.60603861,,,,,,68,,,,
918,2.41E-04,68,1.60603861,,,,,,68,,,,
919,3.12E-04,68,1.60603861,,,,,,68,,,,
920,5.05E-04,68,1.60603861,,,,,,68,,,,
921,1.69E-05,68,1.60603861,,,,,,68,,,,
922,2.81E-04,68,1.60603861,,,,,,68,,,,
923,1.63E-04,68,1.60603861,,,,,,68,,,,
924,4.00E-04,68,1.60603861,,,,,,68,,,,
925,4.42E-04,68,1.60603861,,,,,,68,,,,
926,1.84E-05,68,1.60603861,,,,,,68,,,,
927,3.12E-05,68,1.60603861,,,,,,68,,,,
928,2.00E-04,68,1.60603861,,,,,,68,,,,
929,6.40E-04,68,1.60603861,,,,,,68,,,,
930,6.84E-05,68,1.60603861,,,,,,68,,,,
931,3.91E-05,67,1.578338514,,,,,,67,,,,
932,4.09E-05,67,1.578338514,,,,,,67,,,,
933,5.37E-05,67,1.578338514,,,,,,67,,,,
934,1.28E-04,67,1.578338514,,,,,,67,,,,
935,1.02E-05,67,1.578338514,,,,,,67,,,,
936,1.28E-04,67,1.578338514,,,,,,67,,,,
937,9.31E-05,67,1.578338514,,,,,,67,,,,
938,1.52E-05,67,1.578338514,,,,,,67,,,,
939,7.42E-04,67,1.578338514,,,,,,67,,,,
940,1.35E-04,67,1.578338514,,,,,,67,,,,
941,1.81E-05,67,1.578338514,,,,,,67,,,,
942,1.24E-05,67,1.578338514,,,,,,67,,,,
943,7.91E-05,67,1.578338514,,,,,,67,,,,
944,1.00E-05,67,1.578338514,,,,,,67,,,,
945,6.55E-05,67,1.578338514,,,,,,67,,,,
946,1.14E-04,66,1.550638418,,,,,,66,,,,
947,8.20E-06,66,1.550638418,,,,,,66,,,,
948,3.53E-04,66,1.550638418,,,,,,66,,,,
949,1.68E-04,66,1.550638418,,,,,,66,,,,
950,2.75E-04,66,1.550638418,,,,,,66,,,,
951,7.28E-05,66,1.550638418,,,,,,66,,,,
952,2.67E-05,66,1.550638418,,,,,,66,,,,
953,1.75E-05,66,1.550638418,,,,,,66,,,,
954,1.75E-05,66,1.550638418,,,,,,66,,,,
955,1.75E-05,66,1.550638418,,,,,,66,,,,
956,1.75E-05,66,1.550638418,,,,,,66,,,,
957,1.10E-05,66,1.550638418,,,,,,66,,,,
958,1.60E-04,66,1.550638418,,,,,,66,,,,
959,7.89E-05,66,1.550638418,,,,,,66,,,,
960,3.09E-04,66,1.550638418,,,,,,66,,,,
961,8.38E-06,66,1.550638418,,,,,,66,,,,
962,8.38E-06,66,1.550638418,,,,,,66,,,,
963,1.43E-05,66,1.550638418,,,,,,66,,,,
964,1.43E-05,65,1.522938321,,,,,,65,,,,
965,1.69E-05,65,1.522938321,,,,,,65,,,,
966,2.92E-05,65,1.522938321,,,,,,65,,,,
967,1.12E-04,65,1.522938321,,,,,,65,,,,
968,1.11E-05,65,1.522938321,,,,,,65,,,,
969,1.52E-04,65,1.522938321,,,,,,65,,,,
970,3.05E-05,65,1.522938321,,,,,,65,,,,
971,8.50E-05,65,1.522938321,,,,,,65,,,,
972,6.19E-05,65,1.522938321,,,,,,65,,,,
973,6.15E-05,65,1.522938321,,,,,,65,,,,
974,6.49E-05,65,1.522938321,,,,,,65,,,,
975,1.67E-05,65,1.522938321,,,,,,65,,,,
976,2.52E-05,65,1.522938321,,,,,,65,,,,
977,8.60E-05,65,1.522938321,,,,,,65,,,,
978,2.25E-05,65,1.522938321,,,,,,65,,,,
979,2.39E-05,65,1.522938321,,,,,,65,,,,
980,7.75E-06,65,1.522938321,,,,,,65,,,,
981,1.90E-05,65,1.522938321,,,,,,65,,,,
982,7.91E-05,64,1.495238225,,,,,,64,,,,
983,3.61E-05,64,1.495238225,,,,,,64,,,,
984,2.43E-04,64,1.495238225,,,,,,64,,,,
985,6.70E-05,64,1.495238225,,,,,,64,,,,
986,9.06E-06,64,1.495238225,,,,,,64,,,,
987,7.75E-06,64,1.495238225,,,,,,64,,,,
988,1.77E-05,64,1.495238225,,,,,,64,,,,
989,7.28E-05,64,1.495238225,,,,,,64,,,,
990,2.67E-05,64,1.495238225,,,,,,64,,,,
991,4.33E-05,64,1.495238225,,,,,,64,,,,
992,4.50E-05,64,1.495238225,,,,,,64,,,,
993,1.25E-05,64,1.495238225,,,,,,64,,,,
994,2.59E-05,64,1.495238225,,,,,,64,,,,
995,6.71E-05,64,1.495238225,,,,,,64,,,,
996,2.00E-05,64,1.495238225,,,,,,64,,,,
